rh_id,n_ref,statut_infos,departement,code_departement,ville,code_commune,nom,structure_porteuse,code_postal,adresse,adresse_suite,adresse_full,geo_lat,geo_lon,nature_juridique,type_lieu,rattachement,tel_structure,email_structure,site_internet,lundi,mardi,mercredi,jeudi,vendredi,samedi,dimanche,horaires_semaine,date_maj,public_toutes_actions,conditions_acces_toutes_actions,type_mediation_1,public_si_different_1,conditions_acces_si_diff_1,presta_mediation_1,bloc_mediation_1,type_mediation_2,public_si_different_2,conditions_acces_si_diff_2,presta_mediation_2,bloc_mediation_2,type_mediation_3,public_si_different_3,conditions_acces_si_diff_3,presta_mediation_3,bloc_mediation_3,type_mediation_4,public_si_different_4,conditions_acces_si_diff_4,presta_mediation_4,bloc_mediation_4,type_mediation_5,public_si_different_5,conditions_acces_si_diff_5,presta_mediation_5,bloc_mediation_5,bloc_mediations,code_label,label_full,wifi,precisions,lat,lon,codes_types_mediations,codes_publics,codes_thematiques,code_departement
RH_fiche_369_,Ref_0369,,65,=65=,Castelnau Magnoac,,Médiathèque,,65230,21 place de l'Estelette,,21 place de l'Estelette 65230 Castelnau Magnoac,,,,,,05 62 99 80 62,biblio-castelnau@orange.fr,,,,,,,,,,10 04 2019,,,ORD,TP,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Ordinateur en libre service</p><p><ul><li><b>public : </b><br>tout public</li><br><li><b>infos : </b><br>non renseigné</li></ul></p>",,,,,,,,,,,,,,,,,,,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Ordinateur en libre service</p><p><ul><li><b>public : </b><br>tout public</li><br><li><b>infos : </b><br>non renseigné</li></ul></p>",,,limité,,43.29505,0.505823,ORD,TP,,=65=
RH_fiche_370_,Ref_0370,,65,=65=,Cauterets,,Médiathèque Municipale,,65110,2 Esplanade des œufs,,2 Esplanade des œufs 65110 Cauterets,,,,,,05 62 92 59 96,bibliocauterets@wanadoo.fr,,,,,,,,,,2018,,,ORD,TP,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Ordinateur en libre service</p><p><ul><li><b>public : </b><br>tout public</li><br><li><b>infos : </b><br>non renseigné</li></ul></p>",,,,,,,,,,,,,,,,,,,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Ordinateur en libre service</p><p><ul><li><b>public : </b><br>tout public</li><br><li><b>infos : </b><br>non renseigné</li></ul></p>",,,non,,42.887476,-0.114472,ORD,TP,,=65=
RH_fiche_371_,Ref_0371,,65,=65=,Galan,,Galan,,65330,1 Place de la Bastide,,1 Place de la Bastide 65330 Galan,,,,,,,,,,,,,,,,,Janvier 2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MFS,France Services,,,43.222512,0.406892,,,,=65=
RH_fiche_372_,Ref_0372,,65,=65=,Ibos,,bibliothèque Daniel Pennac,,65420,place Verdun,,place Verdun 65420 Ibos,,,,,,05 62 90 61 00,,,,,,,,,,,2018,,,ORD,TP,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Ordinateur en libre service</p><p><ul><li><b>public : </b><br>tout public</li><br><li><b>infos : </b><br>non renseigné</li></ul></p>",,,,,,,,,,,,,,,,,,,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Ordinateur en libre service</p><p><ul><li><b>public : </b><br>tout public</li><br><li><b>infos : </b><br>non renseigné</li></ul></p>",,,oui,,43.232817,0.001016,ORD,TP,,=65=
RH_fiche_373_,Ref_0373,,65,=65=,Jezeau,,LA SOULANE,,65240,Marie - village,,Marie - village 65240 Jezeau,,,ASSOCIATION,,,06 21 98 56 71,soulane.asso@gmail.com,http://lasoulane.com/,,,,,,,,,Oct-20,,,FL,TP,Ateliers: mercredis vendredis et samedis de 14h à 18h sur inscription/ 5 personnes maximum,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">FabLab</p><p><ul><li><b>public : </b><br>tout public</li><br><li><b>infos : </b><br>Ateliers: mercredis vendredis et samedis de 14h à 18h sur inscription/ 5 personnes maximum</li></ul></p>",,,,,,,,,,,,,,,,,,,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">FabLab</p><p><ul><li><b>public : </b><br>tout public</li><br><li><b>infos : </b><br>Ateliers: mercredis vendredis et samedis de 14h à 18h sur inscription/ 5 personnes maximum</li></ul></p>",TL,Tiers lieu,,,42.903191,0.368247,FL,TP,,=65=
RH_fiche_374_,Ref_0374,,65,=65=,Lannemezan,,Espace Public Informatique,,65300,Galérie Paul bert,,Galérie Paul bert 65300 Lannemezan,,,,,,05 62 99 18 54,,,,,,,,,,,2018,,,ORD,TP,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Ordinateur en libre service</p><p><ul><li><b>public : </b><br>tout public</li><br><li><b>infos : </b><br>non renseigné</li></ul></p>",ENT,SEN,vendredis: initiation à l'informatique pour les séniors,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Ateliers collectifs d’entraide autour du numérique</p><p><ul><li><b>public : </b><br>Seniors</li><br><li><b>infos : </b><br>vendredis: initiation à l'informatique pour les séniors</li></ul></p>",,,,,,,,,,,,,,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Ordinateur en libre service</p><p><ul><li><b>public : </b><br>tout public</li><br><li><b>infos : </b><br>non renseigné</li></ul></p><hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Ateliers collectifs d’entraide autour du numérique</p><p><ul><li><b>public : </b><br>Seniors</li><br><li><b>infos : </b><br>vendredis: initiation à l'informatique pour les séniors</li></ul></p>",,,oui,,43.124351,0.384467,ORD-ENT,TP-SEN,,=65=
RH_fiche_375_,Ref_0375,,65,=65=,Lannemezan,,Maison Départementale de la solidarité,Conseil Départemental,65300,325 rue Thiers,,325 rue Thiers 65300 Lannemezan,,,Collectivité territoriale,,,05 31 74 35 10,,,,,,,,,,,2018,,,,TP,,,,,,,,,,,,,,,,,,,,,,,,,,,non,,43.122287,0.383532,,TP,,=65=
RH_fiche_376_,Ref_0376,,65,=65=,Lannemezan,,Restos du Cœur,Restos du coeur,65300,272 rue Voltaire,,272 rue Voltaire 65300 Lannemezan,,,Association,,,,,,,,,,,,,,2018,,,ORD,TP,mardi et vendredi 13h - 15h30,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Ordinateur en libre service</p><p><ul><li><b>public : </b><br>tout public</li><br><li><b>infos : </b><br>mardi et vendredi 13h - 15h30</li></ul></p>",,,,,,,,,,,,,,,,,,,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Ordinateur en libre service</p><p><ul><li><b>public : </b><br>tout public</li><br><li><b>infos : </b><br>mardi et vendredi 13h - 15h30</li></ul></p>",,,non,,43.126108,0.388652,ORD,TP,,=65=
RH_fiche_377_,Ref_0377,,65,=65=,Lourdes,,CCAS Lourdes,,65100,2 Rue de l'Hôtel de Ville,,2 Rue de l'Hôtel de Ville 65100 Lourdes,,,collectivité territoriale,,,05 62 94 65 65,,,,,,,,,,,Decembre 2019,,,ACCN,SEN,Libre,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Accompagnement individuel des actions uniquement numériques</p><p><ul><li><b>public : </b><br>Seniors</li><br><li><b>infos : </b><br>Libre</li></ul></p>",,,,,,,,,,,,,,,,,,,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Accompagnement individuel des actions uniquement numériques</p><p><ul><li><b>public : </b><br>Seniors</li><br><li><b>infos : </b><br>Libre</li></ul></p>",,,,,43.091652,-0.045258,ACCN,SEN,,=65=
RH_fiche_378_,Ref_0378,,65,=65=,Lourdes,,Centre social Lourdes,,65100,2 Rue de l'Hôtel de Ville,,2 Rue de l'Hôtel de Ville 65100 Lourdes,,,,Centre social,,05 62 94 65 65,,https://www.lourdes.fr/enfance-jeunesse/l-espace-vie-citoyenne-jeunesse/3079-le-centre-social-jean-zay,,,,,,,,,Decembre 2019,,,ORDM,TP,Libre,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Ordinateur avec médiateur.rice</p><p><ul><li><b>public : </b><br>tout public</li><br><li><b>infos : </b><br>Libre</li></ul></p>",,,,,,,,,,,,,,,,,,,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Ordinateur avec médiateur.rice</p><p><ul><li><b>public : </b><br>tout public</li><br><li><b>infos : </b><br>Libre</li></ul></p>",,,,,43.091652,-0.045258,ORDM,TP,,=65=
RH_fiche_379_,Ref_0379,,65,=65=,Lourdes,,SAGV65,,65100,17 avenue Joffre,BP 846,17 avenue Joffre 65100 Lourdes,,,,Centre social,,,,,,,,,,,,,Decembre 2019,,,COMP,,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Ateliers informatiques de montée en compétences</p><p><ul><li><b>public : </b><br>non renseigné</li><br><li><b>infos : </b><br>non renseigné</li></ul></p>",,,,,,,,,,,,,,,,,,,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Ateliers informatiques de montée en compétences</p><p><ul><li><b>public : </b><br>non renseigné</li><br><li><b>infos : </b><br>non renseigné</li></ul></p>",,,,,43.094593,-0.045855,COMP,,,=65=
RH_fiche_380_,Ref_0380,,65,=65=,Lourdes,,Cyberbase et médiathèque,,65100,22 place du champ commun,,22 place du champ commun 65100 Lourdes,,,,,,05 62 94 99 42,,https://www.bibliotheques.agglo-tlp.fr/cyberbase-1,,,,,,,,,Oct-20,,,ORD,TP,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Ordinateur en libre service</p><p><ul><li><b>public : </b><br>tout public</li><br><li><b>infos : </b><br>non renseigné</li></ul></p>",COMP,TP,"Tarifs des ateliers :
- 3€ l’atelier
- Forfait 5 ateliers : 12€
- Forfait 10 ateliers : 20€",,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Ateliers informatiques de montée en compétences</p><p><ul><li><b>public : </b><br>tout public</li><br><li><b>infos : </b><br>Tarifs des ateliers :
- 3€ l’atelier
- Forfait 5 ateliers : 12€
- Forfait 10 ateliers : 20€</li></ul></p>",,,,,,,,,,,,,,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Ordinateur en libre service</p><p><ul><li><b>public : </b><br>tout public</li><br><li><b>infos : </b><br>non renseigné</li></ul></p><hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Ateliers informatiques de montée en compétences</p><p><ul><li><b>public : </b><br>tout public</li><br><li><b>infos : </b><br>Tarifs des ateliers :
- 3€ l’atelier
- Forfait 5 ateliers : 12€
- Forfait 10 ateliers : 20€</li></ul></p>",,,limité,,43.09385,-0.047569,ORD-COMP,TP-TP,,=65=
RH_fiche_381_,Ref_0381,,65,=65=,Lourdes,,Restos du Cœur,Restos du coeur,65100,2 rue du Tydos,,2 rue du Tydos 65100 Lourdes,,,Association,,,,,,,,,,,,,,2018,,,ORD,TP,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Ordinateur en libre service</p><p><ul><li><b>public : </b><br>tout public</li><br><li><b>infos : </b><br>non renseigné</li></ul></p>",,,,,,,,,,,,,,,,,,,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Ordinateur en libre service</p><p><ul><li><b>public : </b><br>tout public</li><br><li><b>infos : </b><br>non renseigné</li></ul></p>",,,non,,43.094998,-0.036595,ORD,TP,,=65=
RH_fiche_382_,Ref_0382,,65,=65=,Lourdes,,Maison Départementale de la Solidarité,Conseil Départemental,65100,19 boulevard rue Cazenave,,19 boulevard rue Cazenave 65100 Lourdes,,,Collectivité territoriale,,,05 31 74 35 60,,,,,,,,,,,2018,,,,TP,,,,,,,,,,,,,,,,,,,,,,,,,,,non,,43.09093,-0.048989,,TP,,=65=
RH_fiche_383_,Ref_0383,,65,=65=,Luc,,Luc,,65190,19 rue du Pic du Midi,,19 rue du Pic du Midi 65190 Luc,,,,,,,,,,,,,,,,,Janvier 2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MFS,France Services,,,43.152955,0.176922,,,,=65=
RH_fiche_384_,Ref_0384,,65,=65=,Luz Saint Sauveur,,Cyber-base Luz Saint Sauveur,,65120,,,65120 Luz Saint Sauveur,,,,,,,,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.853868,-0.005763,,,,=65=
RH_fiche_385_,Ref_0385,,65,=65=,Luz Saint Sauveur,,Luz-Saint-Sauveur,,65120,Maison Gradet-Poque - Mairie de Luz Saint Sauveur,,Maison Gradet-Poque - Mairie de Luz Saint Sauveur 65120 Luz Saint Sauveur,,,,,,,,,,,,,,,,,Janvier 2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.873114,-0.003461,,,,=65=
RH_fiche_386_,Ref_0386,,65,=65=,Luz Saint Sauveur,,MSAP,,65120,Maison Gradet Poque,,Maison Gradet Poque 65120 Luz Saint Sauveur,,,,,,05 62 92 25 50,,,,,,,,,,,2018,,,ORD,TP,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Ordinateur en libre service</p><p><ul><li><b>public : </b><br>tout public</li><br><li><b>infos : </b><br>non renseigné</li></ul></p>",,,,,,,,,,,,,,,,,,,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Ordinateur en libre service</p><p><ul><li><b>public : </b><br>tout public</li><br><li><b>infos : </b><br>non renseigné</li></ul></p>",MSAP,Maison de Service Au Public,oui,,42.873366,-0.003336,ORD,TP,,=65=
RH_fiche_387_,Ref_0387,,65,=65=,Luz Saint Sauveur,,Maison du Parc National et de la Vallée,,65120,24 place St Clément,,24 place St Clément 65120 Luz Saint Sauveur,,,,,,05 62 92 38 38,,,,,,,,,,,2018,,,ORD,TP,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Ordinateur en libre service</p><p><ul><li><b>public : </b><br>tout public</li><br><li><b>infos : </b><br>non renseigné</li></ul></p>",FL,TP,atelier impression 3D sur réservation auprès de la structure,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">FabLab</p><p><ul><li><b>public : </b><br>tout public</li><br><li><b>infos : </b><br>atelier impression 3D sur réservation auprès de la structure</li></ul></p>",COMP,,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Ateliers informatiques de montée en compétences</p><p><ul><li><b>public : </b><br></li><br><li><b>infos : </b><br></li></ul></p>",,,,,,,,,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Ordinateur en libre service</p><p><ul><li><b>public : </b><br>tout public</li><br><li><b>infos : </b><br>non renseigné</li></ul></p><hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">FabLab</p><p><ul><li><b>public : </b><br>tout public</li><br><li><b>infos : </b><br>atelier impression 3D sur réservation auprès de la structure</li></ul></p><hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Ateliers informatiques de montée en compétences</p><p><ul><li><b>public : </b><br></li><br><li><b>infos : </b><br></li></ul></p>",,,oui,,42.870601,-0.004468,ORD-FL-COMP,TP-TP,,=65=
RH_fiche_388_,Ref_0388,,65,=65=,Maubourguet,,Cyber-Base du Val d'Adour,,65700,,,65700 Maubourguet,,,,,,,cyberbase@cc-valdadour.com,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.465633,0.032828,,,,=65=
RH_fiche_389_,Ref_0389,,65,=65=,Maubourguet,,Maubourguet,CC Adour Madiran,65700,179 Place de la Libération,Centre culturel Jean Glavany,179 Place de la Libération 65700 Maubourguet,,,collectivité territoriale,,,05 62 96 07 93,cyberbase@adour-madiran.fr,,9:00 - 12:30 / 14:00 - 16:00,9:00 - 12:30 / 14:00 - 17:00,9:00 - 12:30 / 16:00 - 18:00,14:00 - 18:00,9:00 - 12:30 / 14:00 - 18:00,-,,<p><br><ul><li>lundi : 9:00 - 12:30 / 14:00 - 16:00</li><li>mardi : 9:00 - 12:30 / 14:00 - 17:00</li><li>mercredi : 9:00 - 12:30 / 16:00 - 18:00</li><li>jeudi : 14:00 - 18:00</li><li>vendredi : 9:00 - 12:30 / 14:00 - 18:00</li><li>samedi : -</li></ul></p>,Janvier 2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MFS,France Services,,,43.46935,0.034708,,,,=65=
RH_fiche_390_,Ref_0390,,65,=65=,Maubourguet,,MSAP,,65700,CAC Jean Glavanny,,CAC Jean Glavanny 65700 Maubourguet,,,,,,05 62 96 07 93,,,,,,,,,,,2018,,,ORD,TP,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Ordinateur en libre service</p><p><ul><li><b>public : </b><br>tout public</li><br><li><b>infos : </b><br>non renseigné</li></ul></p>",COMP,TP,ateliers informatique pour débutants. Coût 5€/trimestre ou 20€ année. Inscriptions 05 62 96 07 93 lundi 16h-18h et mardi 17h-19h,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Ateliers informatiques de montée en compétences</p><p><ul><li><b>public : </b><br>tout public</li><br><li><b>infos : </b><br>ateliers informatique pour débutants. Coût 5€/trimestre ou 20€ année. Inscriptions 05 62 96 07 93 lundi 16h-18h et mardi 17h-19h</li></ul></p>",,,,,,,,,,,,,,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Ordinateur en libre service</p><p><ul><li><b>public : </b><br>tout public</li><br><li><b>infos : </b><br>non renseigné</li></ul></p><hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Ateliers informatiques de montée en compétences</p><p><ul><li><b>public : </b><br>tout public</li><br><li><b>infos : </b><br>ateliers informatique pour débutants. Coût 5€/trimestre ou 20€ année. Inscriptions 05 62 96 07 93 lundi 16h-18h et mardi 17h-19h</li></ul></p>",MSAP,Maison de Service Au Public,non,,43.462884,0.036782,ORD-COMP,TP-TP,,=65=
RH_fiche_391_,Ref_0391,,65,=65=,Pierreffitte Nestalas,,La Poste MSAP,,65260,place Jean Jaures,,place Jean Jaures 65260 Pierreffitte Nestalas,,,,,,05 62 92 24 64,msap.pierrefitte-nestalas@laposte.fr,,,,,,,,,,2018,,,ORD,TP,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Ordinateur en libre service</p><p><ul><li><b>public : </b><br>tout public</li><br><li><b>infos : </b><br>non renseigné</li></ul></p>",,,,,,,,,,,,,,,,,,,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Ordinateur en libre service</p><p><ul><li><b>public : </b><br>tout public</li><br><li><b>infos : </b><br>non renseigné</li></ul></p>",MSAP,Maison de Service Au Public,oui,,42.96096,-0.074149,ORD,TP,,=65=
RH_fiche_392_,Ref_0392,,65,=65=,Pierreffitte Nestalas,,bibliothèque,,65260,Marie - 1erue étage 2 avenue Gén leclerc,,Marie - 1erue étage 2 avenue Gén leclerc 65260 Pierreffitte Nestalas,,,,,,05 62 92 75 46,alpsv@orange.fr,,,,,,,,,,2018,,,ORD,TP,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Ordinateur en libre service</p><p><ul><li><b>public : </b><br>tout public</li><br><li><b>infos : </b><br>non renseigné</li></ul></p>",,,,,,,,,,,,,,,,,,,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Ordinateur en libre service</p><p><ul><li><b>public : </b><br>tout public</li><br><li><b>infos : </b><br>non renseigné</li></ul></p>",,,oui,,42.959162,-0.073751,ORD,TP,,=65=
RH_fiche_393_,Ref_0393,,65,=65=,Pierreffitte Nestalas,,Pierrefitte-Nestalas,La Poste,65260,Place Jean Jaurès,,Place Jean Jaurès 65260 Pierreffitte Nestalas,,,,La Poste,,,,,9:30 - 12:00 / 13:30 - 16:45,9:30 - 12:00 / 13:30 - 16:45,9:30 - 12:00 / 13:30 - 16:45,9:30 - 12:00 / 13:30 - 16:45,9:30 - 12:00 / 13:30 - 16:45,9:00 - 12:00,,<p><br><ul><li>lundi : 9:30 - 12:00 / 13:30 - 16:45</li><li>mardi : 9:30 - 12:00 / 13:30 - 16:45</li><li>mercredi : 9:30 - 12:00 / 13:30 - 16:45</li><li>jeudi : 9:30 - 12:00 / 13:30 - 16:45</li><li>vendredi : 9:30 - 12:00 / 13:30 - 16:45</li><li>samedi : 9:00 - 12:00</li></ul></p>,Janvier 2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MFS,France Services,,,42.96096,-0.074149,,,,=65=
RH_fiche_394_,Ref_0394,,65,=65=,Pouyastruc,,bibliothèque,,65350,rue des écoles,,rue des écoles 65350 Pouyastruc,,,,,,05 62 33 67 39,bibliotheque-pouyastruc@orange.fr,,,,,,,,,,10 04 2019,,,ORD,TP,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Ordinateur en libre service</p><p><ul><li><b>public : </b><br>tout public</li><br><li><b>infos : </b><br>non renseigné</li></ul></p>",,,,,,,,,,,,,,,,,,,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Ordinateur en libre service</p><p><ul><li><b>public : </b><br>tout public</li><br><li><b>infos : </b><br>non renseigné</li></ul></p>",,,non,,43.265105,0.176907,ORD,TP,,=65=
RH_fiche_395_,Ref_0395,,65,=65=,Rabastens de Bigorre,,Rabastens en Bigorre,CC Adour Madiran,65140,16 place centrale,,16 place centrale 65140 Rabastens de Bigorre,,,collectivité territoriale,,,,,,8:30 - 12:00,8:30 - 12:00 / 13:30 - 17:00,8:30 - 12:00,8:30 - 12:00 / 13:30 - 17:00,8:30 - 12:00,-,,<p><br><ul><li>lundi : 8:30 - 12:00</li><li>mardi : 8:30 - 12:00 / 13:30 - 17:00</li><li>mercredi : 8:30 - 12:00</li><li>jeudi : 8:30 - 12:00 / 13:30 - 17:00</li><li>vendredi : 8:30 - 12:00</li><li>samedi : -</li></ul></p>,Janvier 2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MFS,France Services,,,43.387473,0.150968,,,,=65=
RH_fiche_396_,Ref_0396,,65,=65=,Rabastens de Bigorre,,MSAP Pole Public des Services,,65140,16 place centrale,,16 place centrale 65140 Rabastens de Bigorre,,,,,,05 62 96 54 51,,,,,,,,,,,18 03 2019,,,ORD,TP,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Ordinateur en libre service</p><p><ul><li><b>public : </b><br>tout public</li><br><li><b>infos : </b><br>non renseigné</li></ul></p>",COMP,TP,ateliers informatique pour débutants. Coût 5€/trimestre ou 20€ année. Inscriptions 05 62 96 07 93 mercredi 14h-16h,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Ateliers informatiques de montée en compétences</p><p><ul><li><b>public : </b><br>tout public</li><br><li><b>infos : </b><br>ateliers informatique pour débutants. Coût 5€/trimestre ou 20€ année. Inscriptions 05 62 96 07 93 mercredi 14h-16h</li></ul></p>",,,,,,,,,,,,,,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Ordinateur en libre service</p><p><ul><li><b>public : </b><br>tout public</li><br><li><b>infos : </b><br>non renseigné</li></ul></p><hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Ateliers informatiques de montée en compétences</p><p><ul><li><b>public : </b><br>tout public</li><br><li><b>infos : </b><br>ateliers informatique pour débutants. Coût 5€/trimestre ou 20€ année. Inscriptions 05 62 96 07 93 mercredi 14h-16h</li></ul></p>",MSAP,Maison de Service Au Public,non,,43.387473,0.150968,ORD-COMP,TP-TP,,=65=
